"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message";"id";"about";"website";"talking_about_count"
"1";"98";"1";"208947112492576_3349633655090557";"data";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"生物醫藥發展又一大突破 可喜可賀  香港科技園公司與香港中文大學攜手合作，共同建設具國際級水平的GMP設施，加快推動癌症治療、再生醫學及相關生物醫藥科技的發展，幫助更多病人。提供符合國際認證的GMP設施是開發先進療法的必備條件。這項設施有助本港生物醫藥科技與國際醫療界接軌，同時亦為細胞療法和再生醫學研究人員提供理想環境進行臨床試驗，從而加快先進療法產品從實驗室到臨床的研發過程。   GMP設施位於香港生物科技研究院，並於2021年初投入服務，期望日後獲取符合嚴謹國際PIC/S標準的認證。   香港生物醫藥發展又向前邁進一步，我們會繼續本著創科不停步的精神，努力提升香港創科水平！   #生物醫藥 #再生醫學 #細胞療法 #癌症治療 #GMP #香港科技園 #香港中文大學";"208947112492576_3349633655090557";"";"";""
"1";"99";"1";"208947112492576_3347162942004295";"data";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"與「袖」同行  八位「明日創科領袖培訓計劃」的年輕專才 (Technology Leaders of Tomorrow, TLT) 於今個月正式開展創科之旅！除了於科技園公司不同崗位實習，亦接受 MIT Hong Kong Innovation Node 的領袖培訓，激發眾人的企業家精神和創造力。為拓寬一眾 TLT 的視野，我們亦安排多個與科技園管理層團隊交流以及到訪知名科技企業機構的機會。  科技園行政總裁黃克強先生 (Albert) 早前與TLT相聚暢談，分享成為領袖的要訣。席間，Albert 勉勵大家要虛心學習，力求進步；同時亦應向困難挑戰，從失敗中汲取教訓，發揮潛能。  了解 TLT 計劃：https://stp.hk/3oy4azF  #香港科技園 #香港科技園創科學院 #明日創科領袖培訓計劃 #創科領袖 #HKSTP #InnoAcademy #TLT #ASTRI #LSCM";"208947112492576_3347162942004295";"";"";""
"1";"100";"1";"208947112492576_3344540915599831";"data";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"EPiC 2020網上直播 │為熱情競賽 為理想堅持  運動員飽受經年累月的艱苦訓練，務求在競賽中保持最佳狀態，刷出最新紀錄。要在創業路上迄立不倒，同樣要抱有激情，朝著目標進發，才可抵受途中的驚濤駭浪。60秒轉眼即逝，但對於參與「電梯募投比賽 (EPiC) 2020」的初創卻意義重大。  平日在單車競賽上充滿爆炸力的李慧詩，以行動來支持一班初創，將於11月6日舉行的EPiC 2020中，以60秒時間同大家見面。想知道李慧詩破天荒的新嘗試，以及比賽最後十強如何施展渾身解數？敬請留意當日下午2時於FB進行的比賽直播！  立即參與：https://stp.hk/3dXugqY 了解更多：https://stp.hk/2HH0V8l   #電梯募投 #60秒 #投資 #企業創新 #初創 #EPiC #ElevatorPitch2020 Sarah Lee Wai Sze - 李慧詩";"208947112492576_3344540915599831";"";"";""
"1";"101";"1";"208947112492576_3344046308982625";"data";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"遠見者們　匯聚香港   全球首個大型虛擬城市節「WRLDCTY Virtual Festival 2020」日前完滿結束，於72小時內全天候發放城市文化故事及探討發展願景。香港作為主辦城市之一，科技園亦參與其中；特別鳴謝四間園區公司—包括 SenseTime Group，#CryptoBLK，#SinoMab 及 #Ecoinno —分享鼓動人心的革新故事，走向國際。   創科精神是香港成功的基石，體現於科技園生態圈及活力充沛的社群—亦為年輕創業家及創新者夢想成真之地。這股力量遊走香港、大灣區、亞洲以至全球。  誠邀所有創新者及遠見者與我們共同開拓無盡機遇，成就更好美來。https://stp.hk/3kw7bxW  立刻重温「WRLDCTY Virtual Festival 2020」科技園的足本節目：https://stp.hk/31NFcCz  #HKSTP #BrandHongKong #WRLDCTY #HK #香港 #香港科技園 #亞洲國際都會";"208947112492576_3344046308982625";"";"";""
"1";"102";"1";"208947112492576_3333953056658617";"data";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"《科技與你，預防慢性疾病》網上研討會圓滿結束  香港科技園公司健康老齡化平台聯同嶺南大學，舉辦了「科技與你，預防慢性疾病」網上研討會。4 間園區公司向接近70位參加者，主要為社福機構代表，介紹有助長者預防慢性疾病的科技方案，包括：  1. 康訊生物分析有限公司 (Health View Bioanalytic Limited )透過中風風險篩查，讓用家提早得知中風及認知健康風險 2. 智能健有限公司(DeepHealth Limited)研發流動應用程式「拍健」，利用手機拍攝功能記錄健康數據 3. 智康健醫療設備有限公司 (Comfit Healthcare Devices Limited) 提供心房顫動篩查平台，通過篩查結果為長者作進一步診斷 4. 基琳健康有限公司(GemVCare Limited) 提供「保糖測™️ JADE」，計算引起糖尿病及其併發症的風險，設計個人化的保健計劃及指引  下一次「科技與你」系列網上研討會將於11月舉行，屆時將向安老服務機構、長者及照顧者介紹更多樂齡科技！敬請密切留意本專頁最新報道！   #樂齡科技 #慢性疾病 #中風 #健康數據 #糖尿病 #HKSTP #嶺南大學";"208947112492576_3333953056658617";"";"";""
"1";"103";"1";"208947112492576_3333345406719382";"data";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"尋找合適夥伴 進入遙距營商新年代  科學園超過100間創科企業，為不同行業提供遙距營商資訊科技方案，切合企業面對新常態下的營運及發展需要。立即登入以下網頁，在12類服務類別中尋找合適供應商，為你業務開拓新出路。企業更可以申請「遙距營商計劃」的資助，截止申請日期為2020年10月31日。  了解詳情: https://stp.hk/2J4qdO1  #遙距營商計劃 #遙距業務 #資訊科技方案 #香港科技園 #HKSTP";"208947112492576_3333345406719382";"";"";""
"1";"104";"1";"208947112492576_3331015333619056";"data";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"遠見者們的故事     作為香港最大規模的科研基地，我們為超過800間科創公司接軌全球，開拓無盡機遇，培育創科人才。  想掌握園區公司的脈搏、願景及志向，記緊觀看明日9:30am於「WRLDCTY Virtual Festival 2020」* 網上直播的科技園特備節目「When innovation meets the future」，與我們共同啟動創新里程。 立即登記參與：https://stp.hk/3jcrv5S  *「WRLDCTY Virtual Festival 2020」是全球首個大型虛擬城市節，由香港以及五個國際城市聯合舉辦，於10月22-24 日期間無間斷發送都市文化及創新意念。  #CryptoBLK #Ecoinno SenseTime Group #SinoMab Best Cities #HKSTP #BrandHongKong #WRLDCTY #HK #香港 #亞洲國際都會";"208947112492576_3331015333619056";"";"";""
"1";"105";"1";"208947112492576_3330575886996334";"data";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"【API EcoBooster演示日】 11月2日 -  金融科技創新方案正蓄勢待發！  入圍的程式開發科創公司經過為期6周的計劃，已完成由滙豐數碼銀行專才提供的指導，並於 香港科技園 與 彼樂科創 合作提供的API數據沙箱進行測試及技術咨詢。  20+ 個針對零售及商業銀行服務的創新科技方案將於API EcoBooster演示日向業界人仕展示成果。  無論您想為公司尋找創新方案、發掘科創合作夥伴或緊貼銀行開放API 的最新趨勢，各銀行及金融業代表都不容錯過！  日期及時間：2020年11月2日 下午3:00  線上直播：主題分享 - 推動開放銀行創新 Driving Innovations in Open Banking 公眾登記 >>> https://stp.hk/3kiKf5m     線上演示︰「零售及商業銀行」金融科技創新方案演示 業界登記 >>> https://stp.hk/3oe6g7v  (僅供銀行及金融業界參與)   支持機構︰#香港銀行公會 #香港銀行學會 #投資推廣署    #HKSTP #HSBC #HKSTPGAA #HKSTPinnovation #beNovelty #OpenBanking #APIecoBooster #DEMOday #演示日";"208947112492576_3330575886996334";"";"";""
"1";"106";"1";"208947112492576_3326180317435891";"data";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"創科精神 躍動全球  一個由香港以及五個國際城市首度攜手合辦、史上最大規模的虛擬城市節「WRLDCTY Virtual Festival 2020」即將來臨，我們將與 Brand Hong Kong 共同呈現香港的文化、社群、科技及可持續性！  於10月22日至24日連續三日舉行的活動將全天候發送國際城市文化，讓各地創新社群接軌。屆時，你可以足不出戶，與逾百位國際領袖交流，欣賞超過二十多組都市體驗。  想了解科技園充滿活力的創科生態圈如何驅動全球初創及投資，塑造未來城市？約定你，10月23日（星期五）9:30am（HKT），網上見！ 搶先登記參與：https://stp.hk/3jcrv5S  #HKSTP #BrandHongKong #WRLDCTY #HK #香港 #亞洲國際都會 #創科 #未來 #創業 #科技 #人才 #生態圈";"208947112492576_3326180317435891";"";"";""
"1";"107";"1";"208947112492576_3325711124149477";"data";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"運動員精神 創業家特質│鬥智鬥力 處變不驚  曾多次赢取世界男子桌球比賽冠軍、將於11月6日在「電梯募投比賽 (EPiC) 2020」擔任特別嘉賓的傅家俊，認為一般人對桌球或許有所誤解，以為桌球對體能並無要求，但事實上，面對世界賽事時，往往要在十多天的密集式比拼過程中，保持極佳的體能，並以穩定的技術、積極的心態、清醒的頭腦與對手一較高下。   初創在創業過程亦同樣面對多方面考驗，資金、市場、人才等等，只有以處變不驚的態度，才有機會突圍而出。   一個為初創尋找資金並推銷創意的平台──EPiC 今年踏入五周年，將以嶄新方式以線上進行，並加碼至一周網上活動, 今年活動獎金更高達共20萬美元！有志於創業的你，請好好把握機會，立即報名！   截止報名日期: 2020年10月21日晚上11時59分 立即登記: https://stp.hk/3nK5ij7 活動詳情: https://stp.hk/37oPlt4  #電梯募投 #60秒 #投資 #企業創新 #初創 #EPiC #ElevatorPitch2020  #傅家俊";"208947112492576_3325711124149477";"";"";""
"1";"108";"1";"208947112492576";"offcut";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"109";"1";"208947112492576";"headers";"fetched (200)";"2020-12-28 19:52:17.358955";"Facebook:/<page-id>/posts";"";"";"";"";"";""
"1";"110";"1";"208947112492576_3324936847560238";"data";"fetched (200)";"2020-12-28 19:52:18.076345";"Facebook:/<page-id>/posts";"";"遙距辦公技術解決方案技術論壇圓滿結束  由政府資訊科技總監辦公室、香港科技園公司、數碼港及香港生產力促進局合辦的遙距辦公技術解決方案技術論壇於上星期圓滿結束！活動有超過280位政府及資訊科技界代表參加，反應熱烈。我們的夥伴公司亦有即場介紹技術解決方案，分享如何利用資訊科技進行遙距辦公和促進數碼轉型。  了解更多遙距辦公方案: https://stp.hk/3dHi1yK  #創新實驗室 #智慧城巿 #技術論壇 #遙距辦公 #數碼轉型 #香港科學園 #HKSTP";"208947112492576_3324936847560238";"";"";""
"1";"111";"1";"208947112492576_3323077214412868";"data";"fetched (200)";"2020-12-28 19:52:18.076345";"Facebook:/<page-id>/posts";"";"運動員精神 創業家特質│沉著應戰 享受過程  2018年世界女子桌球排名第一、多次獲得女子國際桌球賽事冠軍、將於11月6日在「電梯募投比賽 (EPiC) 2020」作特別嘉賓的 Onyee Ng 吳安儀 ，形容桌球其中一項最大的挑戰是球局變化多端，每一場賽事都獨一無二，桌球手因此要想盡辦法，拆解難關；同時，在過程中更要以享受的心態面對任何情況，才有機會反敗為勝。  創業也沒有千篇一律的成功秘笈，只有時刻保持冷靜的態度，對自己及大環境作出多角度的分析，才可以知己知彼，百戰百勝！  一年一度由香港科技園公司舉辦的EPiC 為各初創提供與其他精英切磋交流的機會，更重要是為初創提供認識投資者的平台，從而改變創業路的軌跡。  今年比賽將以嶄新方式以線上進行，並加碼至一周網上活動，今年活動獎金更高達共20萬美元，機會難得，請勿錯過！  截止報名日期: 2020年10月21日晚上11時59分 立即登記: https://stp.hk/3nK5ij7 活動詳情: https://stp.hk/3m0x7SN  #電梯募投 #60秒 #投資 #企業創新 #初創 #EPiC #ElevatorPitch2020  #OnyeeNg #吳安儀";"208947112492576_3323077214412868";"";"";""
"1";"112";"1";"208947112492576_3312274512159805";"data";"fetched (200)";"2020-12-28 19:52:18.076345";"Facebook:/<page-id>/posts";"";"運動員精神 創業家特質│保持激情 挑戰自我  世界女子單車冠軍選手、於2012年奧運會為香港贏取歷史上第三面獎牌、將於11月6日在「電梯募投比賽 (EPiC) 2020」活動中與大家見面的單車運動員李慧詩形容，外界認為單車訓練嚴格又艱辛，但她反而覺得過程中能越過挑戰，大有滿足，是樂趣的來源。  創業路途當然會經歷高低起跌，但掙扎過後，終會換來極大價值。那份對創業的激情並非一時衝動，而是持之以恆的幹勁和挑戰自我的動力。  一年一度為初創提供接觸投資者機會的盛事EPiC 2020，再次向一群對創業同創科充滿激情的朋友提供寶貴平台，今年比賽更以嶄新方式於線上進行，並加碼至一周網上活動。機會難得，請即行動！  截止報名日期: 2020年10月21日晚上11時59分 立即登記: https://stp.hk/3nK5ij7   活動詳情: https://stp.hk/34Ync9x  #電梯募投 #60秒 #投資 #企業創新 #初創 #EPiC #ElevatorPitch2020 Sarah Lee Wai Sze - 李慧詩";"208947112492576_3312274512159805";"";"";""
